,Julian_Date,0.00,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
46948,2457947.2529,14.4,2017,7,12,18,4,10.9596,1101850.9596
46959,2457947.2531,14.19,2017,7,12,18,4,27.5376,1101867.5376
46960,2457947.25312,14.34,2017,7,12,18,4,29.8308,1101869.8308
46961,2457947.25315,12.35,2017,7,12,18,4,32.1852,1101872.1852
46962,2457947.25318,13.69,2017,7,12,18,4,34.482,1101874.482
46963,2457947.2532,14.36,2017,7,12,18,4,36.7896,1101876.7896
46964,2457947.25323,15.12,2017,7,12,18,4,39.2088,1101879.2088
46965,2457947.25326,13.89,2017,7,12,18,4,41.5956,1101881.5956
46966,2457947.25329,13.2,2017,7,12,18,4,43.9212,1101883.9212
46967,2457947.25331,14.27,2017,7,12,18,4,46.2144,1101886.2144
46968,2457947.25334,13.99,2017,7,12,18,4,48.5364,1101888.5364
46971,2457947.25341,13.83,2017,7,12,18,4,54.5232,1101894.5232
46972,2457947.25344,13.71,2017,7,12,18,4,56.82,1101896.82
46983,2457947.25363,13.94,2017,7,12,18,5,13.632,1101913.632
46984,2457947.25366,14.19,2017,7,12,18,5,15.9324,1101915.9324
46985,2457947.25368,13.09,2017,7,12,18,5,18.2796,1101918.2796
46986,2457947.25371,13.83,2017,7,12,18,5,20.5764,1101920.5764
46997,2457947.2539,13.85,2017,7,12,18,5,37.176,1101937.176
46998,2457947.25393,13.76,2017,7,12,18,5,39.4728,1101939.4728
46999,2457947.25396,14.52,2017,7,12,18,5,41.7984,1101941.7984
47000,2457947.25398,14.42,2017,7,12,18,5,44.0952,1101944.0952
47001,2457947.25401,14.52,2017,7,12,18,5,46.4244,1101946.4244
47002,2457947.25404,14.73,2017,7,12,18,5,48.7464,1101948.7464
47003,2457947.25406,14.12,2017,7,12,18,5,51.0756,1101951.0756
47004,2457947.25409,14.0,2017,7,12,18,5,53.3724,1101953.3724
47005,2457947.25412,14.23,2017,7,12,18,5,55.6548,1101955.6548
47006,2457947.25414,14.17,2017,7,12,18,5,57.9732,1101957.9732
47017,2457947.25434,14.21,2017,7,12,18,6,14.5512,1101974.5512
47018,2457947.25436,13.47,2017,7,12,18,6,16.866,1101976.866
47029,2457947.25455,13.44,2017,7,12,18,6,33.4728,1101993.4728
47030,2457947.25458,13.53,2017,7,12,18,6,35.7732,1101995.7732
47031,2457947.25461,13.71,2017,7,12,18,6,38.106,1101998.106
47032,2457947.25463,13.91,2017,7,12,18,6,40.3992,1102000.3992
47033,2457947.25466,13.91,2017,7,12,18,6,42.7356,1102002.7356
47034,2457947.25469,14.31,2017,7,12,18,6,45.0396,1102005.0396
47035,2457947.25471,14.15,2017,7,12,18,6,47.3688,1102007.3688
47036,2457947.25474,13.9,2017,7,12,18,6,49.6692,1102009.6692
47037,2457947.25477,13.7,2017,7,12,18,6,51.9984,1102011.9984
47038,2457947.2548,13.92,2017,7,12,18,6,54.3024,1102014.3024
47049,2457947.25499,14.85,2017,7,12,18,7,10.9452,1102030.9452
47050,2457947.25501,14.5,2017,7,12,18,7,13.2456,1102033.2456
47051,2457947.25504,14.49,2017,7,12,18,7,15.5712,1102035.5712
47052,2457947.25507,14.35,2017,7,12,18,7,17.8752,1102037.8752
47053,2457947.25509,13.53,2017,7,12,18,7,20.2008,1102040.2008
47064,2457947.25529,13.72,2017,7,12,18,7,36.786,1102056.786
47065,2457947.25531,13.9,2017,7,12,18,7,39.1044,1102059.1044
47066,2457947.25534,13.0,2017,7,12,18,7,41.43,1102061.43
47067,2457947.25537,13.87,2017,7,12,18,7,43.7484,1102063.7484
47068,2457947.25539,13.96,2017,7,12,18,7,46.0416,1102066.0416
47069,2457947.25542,13.79,2017,7,12,18,7,48.36,1102068.36
47070,2457947.25545,14.11,2017,7,12,18,7,50.6568,1102070.6568
47071,2457947.25547,13.14,2017,7,12,18,7,52.9896,1102072.9896
47082,2457947.25567,14.11,2017,7,12,18,8,9.5748,1102089.5748
47083,2457947.25569,14.06,2017,7,12,18,8,11.8932,1102091.8932
47084,2457947.25572,13.9,2017,7,12,18,8,14.2296,1102094.2296
47085,2457947.25575,13.85,2017,7,12,18,8,16.5264,1102096.5264
47096,2457947.25594,13.83,2017,7,12,18,8,33.1764,1102113.1764
47097,2457947.25597,14.31,2017,7,12,18,8,35.4804,1102115.4804
47098,2457947.25599,13.35,2017,7,12,18,8,37.8096,1102117.8096
47099,2457947.25602,13.94,2017,7,12,18,8,40.1136,1102120.1136
47100,2457947.25605,13.79,2017,7,12,18,8,42.4644,1102122.4644
47101,2457947.25607,13.63,2017,7,12,18,8,44.7648,1102124.7648
47102,2457947.2561,13.83,2017,7,12,18,8,47.0904,1102127.0904
47103,2457947.25613,13.99,2017,7,12,18,8,49.3908,1102129.3908
47104,2457947.25615,14.56,2017,7,12,18,8,51.7164,1102131.7164
47115,2457947.25635,14.37,2017,7,12,18,9,8.29799999999,1102148.298
47116,2457947.25637,13.62,2017,7,12,18,9,10.62,1102150.62
47117,2457947.2564,13.47,2017,7,12,18,9,12.924,1102152.924
47118,2457947.25643,13.89,2017,7,12,18,9,15.2496,1102155.2496
47119,2457947.25645,13.44,2017,7,12,18,9,17.568,1102157.568
47120,2457947.25648,13.88,2017,7,12,18,9,19.8936,1102159.8936
47131,2457947.25667,13.49,2017,7,12,18,9,36.5184,1102176.5184
47132,2457947.2567,14.17,2017,7,12,18,9,38.8368,1102178.8368
47133,2457947.25673,14.26,2017,7,12,18,9,41.1444,1102181.1444
47144,2457947.25692,13.95,2017,7,12,18,9,57.7512,1102197.7512
47145,2457947.25695,14.21,2017,7,12,18,10,0.0695999999948,1102200.0696
47146,2457947.25697,13.21,2017,7,12,18,10,2.38440000001,1102202.3844
47147,2457947.257,14.0,2017,7,12,18,10,4.69559999999,1102204.6956
47148,2457947.25703,13.86,2017,7,12,18,10,7.01040000001,1102207.0104
47149,2457947.25705,13.73,2017,7,12,18,10,9.30360000001,1102209.3036
47150,2457947.25708,14.09,2017,7,12,18,10,11.6184,1102211.6184
47151,2457947.25711,13.56,2017,7,12,18,10,13.9116,1102213.9116
47152,2457947.25713,13.77,2017,7,12,18,10,16.2264,1102216.2264
47153,2457947.25716,13.45,2017,7,12,18,10,18.5196,1102218.5196
47156,2457947.25723,14.2,2017,7,12,18,10,24.5568,1102224.5568
47157,2457947.25726,13.66,2017,7,12,18,10,26.8824,1102226.8824
47168,2457947.25745,14.7,2017,7,12,18,10,43.5,1102243.5
47169,2457947.25747,14.66,2017,7,12,18,10,45.8256,1102245.8256
47180,2457947.25767,13.55,2017,7,12,18,11,2.39280000001,1102262.3928
47181,2457947.25769,13.77,2017,7,12,18,11,4.71479999999,1102264.7148
47182,2457947.25772,14.22,2017,7,12,18,11,7.0152,1102267.0152
47183,2457947.25775,14.26,2017,7,12,18,11,9.3372,1102269.3372
47184,2457947.25777,13.56,2017,7,12,18,11,11.634,1102271.634
47185,2457947.2578,14.29,2017,7,12,18,11,13.956,1102273.956
47186,2457947.25783,14.19,2017,7,12,18,11,16.2564,1102276.2564
47187,2457947.25785,14.48,2017,7,12,18,11,18.5856,1102278.5856
47188,2457947.25788,13.9,2017,7,12,18,11,20.8824,1102280.8824
47189,2457947.25791,13.37,2017,7,12,18,11,23.2008,1102283.2008
47192,2457947.25798,13.86,2017,7,12,18,11,29.1696,1102289.1696
47193,2457947.258,13.43,2017,7,12,18,11,31.4736,1102291.4736
47194,2457947.25803,13.14,2017,7,12,18,11,33.8028,1102293.8028
47205,2457947.25822,13.81,2017,7,12,18,11,50.4204,1102310.4204
47216,2457947.25842,14.45,2017,7,12,18,12,7.05959999999,1102327.0596
47217,2457947.25844,13.87,2017,7,12,18,12,9.3636,1102329.3636
47218,2457947.25847,13.6,2017,7,12,18,12,11.6892,1102331.6892
47219,2457947.2585,14.7,2017,7,12,18,12,14.0004,1102334.0004
47220,2457947.25852,14.23,2017,7,12,18,12,16.326,1102336.326
47221,2457947.25855,13.5,2017,7,12,18,12,18.6264,1102338.6264
47222,2457947.25858,13.71,2017,7,12,18,12,20.97,1102340.97
47223,2457947.2586,14.34,2017,7,12,18,12,23.2704,1102343.2704
47224,2457947.25863,13.76,2017,7,12,18,12,25.5888,1102345.5888
47225,2457947.25866,14.14,2017,7,12,18,12,27.8892,1102347.8892
47228,2457947.25873,13.73,2017,7,12,18,12,33.8436,1102353.8436
47229,2457947.25875,14.3,2017,7,12,18,12,36.1368,1102356.1368
47240,2457947.25894,14.17,2017,7,12,18,12,52.7328,1102372.7328
47241,2457947.25897,14.6,2017,7,12,18,12,55.0728,1102375.0728
47242,2457947.259,13.94,2017,7,12,18,12,57.3732,1102377.3732
47253,2457947.25919,14.06,2017,7,12,18,13,14.0232,1102394.0232
47254,2457947.25922,14.61,2017,7,12,18,13,16.3236,1102396.3236
47255,2457947.25924,14.5,2017,7,12,18,13,18.6528,1102398.6528
47256,2457947.25927,14.28,2017,7,12,18,13,20.9568,1102400.9568
47257,2457947.2593,14.61,2017,7,12,18,13,23.2896,1102403.2896
47258,2457947.25932,13.79,2017,7,12,18,13,25.5864,1102405.5864
47259,2457947.25935,13.49,2017,7,12,18,13,27.912,1102407.912
47260,2457947.25938,13.97,2017,7,12,18,13,30.2124,1102410.2124
47271,2457947.25957,13.72,2017,7,12,18,13,46.812,1102426.812
47272,2457947.2596,14.28,2017,7,12,18,13,49.1124,1102429.1124
47273,2457947.25962,13.09,2017,7,12,18,13,51.438,1102431.438
47274,2457947.25965,14.34,2017,7,12,18,13,53.7852,1102433.7852
47275,2457947.25968,13.51,2017,7,12,18,13,56.1108,1102436.1108
47276,2457947.2597,14.97,2017,7,12,18,13,58.4076,1102438.4076
47287,2457947.2599,13.84,2017,7,12,18,14,15.0252,1102455.0252
47288,2457947.25992,14.36,2017,7,12,18,14,17.3328,1102457.3328
47289,2457947.25995,13.91,2017,7,12,18,14,19.6584,1102459.6584
47290,2457947.25998,14.54,2017,7,12,18,14,21.9588,1102461.9588
47291,2457947.26,13.88,2017,7,12,18,14,24.2844,1102464.2844
47302,2457947.2602,13.92,2017,7,12,18,14,41.0604,1102481.0604
47303,2457947.26022,13.88,2017,7,12,18,14,43.3824,1102483.3824
47304,2457947.26025,14.14,2017,7,12,18,14,45.6756,1102485.6756
47305,2457947.26028,13.95,2017,7,12,18,14,47.994,1102487.994
47306,2457947.2603,14.35,2017,7,12,18,14,50.2908,1102490.2908
47307,2457947.26033,13.59,2017,7,12,18,14,52.6128,1102492.6128
47308,2457947.26036,14.12,2017,7,12,18,14,54.9132,1102494.9132
47309,2457947.26038,13.35,2017,7,12,18,14,57.2532,1102497.2532
47310,2457947.26041,14.34,2017,7,12,18,14,59.5536,1102499.5536
47311,2457947.26044,14.32,2017,7,12,18,15,1.8756,1102501.8756
47322,2457947.26063,13.49,2017,7,12,18,15,18.4752,1102518.4752
47333,2457947.26082,14.14,2017,7,12,18,15,35.1072,1102535.1072
47334,2457947.26085,14.34,2017,7,12,18,15,37.4436,1102537.4436
47335,2457947.26088,14.19,2017,7,12,18,15,39.7476,1102539.7476
47336,2457947.2609,13.92,2017,7,12,18,15,42.0804,1102542.0804
47337,2457947.26093,13.91,2017,7,12,18,15,44.3808,1102544.3808
47338,2457947.26096,14.14,2017,7,12,18,15,46.7172,1102546.7172
47339,2457947.26098,13.26,2017,7,12,18,15,49.014,1102549.014
47340,2457947.26101,11.63,2017,7,12,18,15,51.3036,1102551.3036
47341,2457947.26104,14.66,2017,7,12,18,15,53.5932,1102553.5932
47342,2457947.26106,14.1,2017,7,12,18,15,55.89,1102555.89
47345,2457947.26113,14.44,2017,7,12,18,16,1.866,1102561.866
47356,2457947.26133,13.86,2017,7,12,18,16,18.5016,1102578.5016
47357,2457947.26135,13.92,2017,7,12,18,16,20.802,1102580.802
47358,2457947.26138,14.81,2017,7,12,18,16,23.1384,1102583.1384
47369,2457947.26157,14.41,2017,7,12,18,16,39.9,1102599.9
47370,2457947.2616,13.89,2017,7,12,18,16,42.4164,1102602.4164
47371,2457947.26163,14.59,2017,7,12,18,16,44.7132,1102604.7132
47372,2457947.26166,13.94,2017,7,12,18,16,47.064,1102607.064
47373,2457947.26168,14.43,2017,7,12,18,16,49.3608,1102609.3608
47374,2457947.26171,13.61,2017,7,12,18,16,51.69,1102611.69
47375,2457947.26174,13.69,2017,7,12,18,16,53.9904,1102613.9904
47376,2457947.26176,13.75,2017,7,12,18,16,56.3196,1102616.3196
47377,2457947.26179,13.2,2017,7,12,18,16,58.62,1102618.62
47378,2457947.26182,14.32,2017,7,12,18,17,0.949200000001,1102620.9492
47381,2457947.26189,14.04,2017,7,12,18,17,6.9324,1102626.9324
47392,2457947.26208,14.02,2017,7,12,18,17,23.55,1102643.55
47393,2457947.2621,13.91,2017,7,12,18,17,25.854,1102645.854
47404,2457947.2623,13.13,2017,7,12,18,17,42.45,1102662.45
47405,2457947.26232,14.37,2017,7,12,18,17,44.7468,1102664.7468
47406,2457947.26235,13.39,2017,7,12,18,17,47.0616,1102667.0616
47407,2457947.26238,13.82,2017,7,12,18,17,49.362,1102669.362
47408,2457947.2624,13.74,2017,7,12,18,17,51.6804,1102671.6804
47409,2457947.26243,13.86,2017,7,12,18,17,53.9808,1102673.9808
47410,2457947.26246,14.18,2017,7,12,18,17,56.3028,1102676.3028
47411,2457947.26248,14.3,2017,7,12,18,17,58.6032,1102678.6032
47412,2457947.26251,14.08,2017,7,12,18,18,0.921600000003,1102680.9216
47413,2457947.26254,14.14,2017,7,12,18,18,3.2184,1102683.2184
47424,2457947.26273,14.56,2017,7,12,18,18,19.818,1102699.818
47425,2457947.26276,14.21,2017,7,12,18,18,22.1148,1102702.1148
47426,2457947.26278,13.75,2017,7,12,18,18,24.4296,1102704.4296
47437,2457947.26297,13.73,2017,7,12,18,18,41.0364,1102721.0364
47438,2457947.263,13.74,2017,7,12,18,18,43.344,1102723.344
47439,2457947.26303,13.6,2017,7,12,18,18,45.6372,1102725.6372
47440,2457947.26305,14.43,2017,7,12,18,18,47.952,1102727.952
47441,2457947.26308,13.73,2017,7,12,18,18,50.2416,1102730.2416
47442,2457947.26311,14.29,2017,7,12,18,18,52.5564,1102732.5564
47443,2457947.26313,13.03,2017,7,12,18,18,54.8532,1102734.8532
47444,2457947.26316,13.63,2017,7,12,18,18,57.168,1102737.168
47445,2457947.26319,13.99,2017,7,12,18,18,59.4612,1102739.4612
47446,2457947.26321,14.06,2017,7,12,18,19,1.776,1102741.776
47449,2457947.26328,13.53,2017,7,12,18,19,7.7304,1102747.7304
47460,2457947.26348,14.12,2017,7,12,18,19,24.3336,1102764.3336
47471,2457947.26367,14.47,2017,7,12,18,19,40.9548,1102780.9548
47472,2457947.2637,13.81,2017,7,12,18,19,43.2516,1102783.2516
47473,2457947.26372,13.97,2017,7,12,18,19,45.57,1102785.57
47474,2457947.26375,13.93,2017,7,12,18,19,47.8704,1102787.8704
47475,2457947.26378,13.69,2017,7,12,18,19,50.1888,1102790.1888
47476,2457947.2638,13.91,2017,7,12,18,19,52.4856,1102792.4856
47477,2457947.26383,14.32,2017,7,12,18,19,54.8076,1102794.8076
47478,2457947.26386,13.12,2017,7,12,18,19,57.1116,1102797.1116
47479,2457947.26388,14.54,2017,7,12,18,19,59.43,1102799.43
47480,2457947.26391,13.36,2017,7,12,18,20,1.73399999999,1102801.734
47483,2457947.26398,14.01,2017,7,12,18,20,7.7136,1102807.7136
47484,2457947.264,14.31,2017,7,12,18,20,10.014,1102810.014
47485,2457947.26403,14.18,2017,7,12,18,20,12.3,1102812.3
47496,2457947.26423,13.74,2017,7,12,18,20,29.1048,1102829.1048
47497,2457947.26425,14.31,2017,7,12,18,20,31.4016,1102831.4016
47508,2457947.26444,13.5,2017,7,12,18,20,47.994,1102847.994
47509,2457947.26447,13.82,2017,7,12,18,20,50.2872,1102850.2872
47510,2457947.2645,13.68,2017,7,12,18,20,52.5984,1102852.5984
47511,2457947.26452,14.54,2017,7,12,18,20,54.8988,1102854.8988
47512,2457947.26455,13.91,2017,7,12,18,20,57.2424,1102857.2424
47513,2457947.26458,14.3,2017,7,12,18,20,59.5356,1102859.5356
47514,2457947.2646,13.78,2017,7,12,18,21,1.85399999999,1102861.854
47515,2457947.26463,13.73,2017,7,12,18,21,4.1508,1102864.1508
47516,2457947.26466,14.56,2017,7,12,18,21,6.4764,1102866.4764
47517,2457947.26468,14.57,2017,7,12,18,21,8.77319999999,1102868.7732
47528,2457947.26488,14.17,2017,7,12,18,21,25.3404,1102885.3404
47529,2457947.2649,13.7,2017,7,12,18,21,27.6444,1102887.6444
47540,2457947.2651,14.57,2017,7,12,18,21,44.2944,1102904.2944
47541,2457947.26512,14.36,2017,7,12,18,21,46.5876,1102906.5876
47542,2457947.26515,13.98,2017,7,12,18,21,48.906,1102908.906
47543,2457947.26518,14.46,2017,7,12,18,21,51.1992,1102911.1992
47544,2457947.2652,13.42,2017,7,12,18,21,53.514,1102913.514
47545,2457947.26523,14.11,2017,7,12,18,21,55.8072,1102915.8072
47546,2457947.26526,13.79,2017,7,12,18,21,58.1256,1102918.1256
47547,2457947.26528,14.19,2017,7,12,18,22,0.418799999993,1102920.4188
47548,2457947.26531,13.68,2017,7,12,18,22,2.7408,1102922.7408
47549,2457947.26534,13.74,2017,7,12,18,22,5.0376,1102925.0376
47552,2457947.26541,13.84,2017,7,12,18,22,11.0244,1102931.0244
47563,2457947.2656,14.62,2017,7,12,18,22,27.624,1102947.624
47564,2457947.26562,14.0,2017,7,12,18,22,29.9208,1102949.9208
47575,2457947.26582,15.06,2017,7,12,18,22,46.7436,1102966.7436
47576,2457947.26585,14.31,2017,7,12,18,22,49.0368,1102969.0368
47577,2457947.26587,14.56,2017,7,12,18,22,51.3552,1102971.3552
47578,2457947.2659,14.06,2017,7,12,18,22,53.6592,1102973.6592
47579,2457947.26593,14.43,2017,7,12,18,22,55.9992,1102975.9992
47580,2457947.26595,14.22,2017,7,12,18,22,58.2924,1102978.2924
47581,2457947.26598,14.55,2017,7,12,18,23,0.614400000007,1102980.6144
47582,2457947.26601,14.23,2017,7,12,18,23,2.9112,1102982.9112
47583,2457947.26603,14.56,2017,7,12,18,23,5.226,1102985.226
47584,2457947.26606,13.52,2017,7,12,18,23,7.5228,1102987.5228
47587,2457947.26613,14.16,2017,7,12,18,23,13.5384,1102993.5384
47588,2457947.26616,14.01,2017,7,12,18,23,16.0512,1102996.0512
47599,2457947.26635,14.16,2017,7,12,18,23,32.658,1103012.658
47610,2457947.26654,14.43,2017,7,12,18,23,49.2936,1103029.2936
47611,2457947.26657,13.9,2017,7,12,18,23,51.6156,1103031.6156
47612,2457947.2666,13.57,2017,7,12,18,23,53.9556,1103033.9556
47613,2457947.26662,13.66,2017,7,12,18,23,56.2596,1103036.2596
47614,2457947.26665,13.33,2017,7,12,18,23,58.5816,1103038.5816
47615,2457947.26668,14.51,2017,7,12,18,24,0.882000000006,1103040.882
47616,2457947.2667,13.58,2017,7,12,18,24,3.20040000001,1103043.2004
47617,2457947.26673,14.2,2017,7,12,18,24,5.5044,1103045.5044
47618,2457947.26676,14.35,2017,7,12,18,24,7.83,1103047.83
47619,2457947.26678,14.15,2017,7,12,18,24,10.1304,1103050.1304
47622,2457947.26685,13.9,2017,7,12,18,24,16.0848,1103056.0848
47623,2457947.26688,13.64,2017,7,12,18,24,18.4176,1103058.4176
47634,2457947.26707,13.87,2017,7,12,18,24,35.1972,1103075.1972
47645,2457947.26727,14.22,2017,7,12,18,24,51.8112,1103091.8112
47646,2457947.26729,14.12,2017,7,12,18,24,54.108,1103094.108
47647,2457947.26732,14.07,2017,7,12,18,24,56.4516,1103096.4516
47648,2457947.26735,14.48,2017,7,12,18,24,58.752,1103098.752
47649,2457947.26737,14.82,2017,7,12,18,25,1.0776,1103101.0776
47650,2457947.2674,14.42,2017,7,12,18,25,3.3744,1103103.3744
47651,2457947.26743,13.93,2017,7,12,18,25,5.7,1103105.7
47652,2457947.26745,13.57,2017,7,12,18,25,8.0004,1103108.0004
47653,2457947.26748,14.3,2017,7,12,18,25,10.3224,1103110.3224
47654,2457947.26751,13.65,2017,7,12,18,25,12.648,1103112.648
47657,2457947.26758,14.31,2017,7,12,18,25,18.606,1103118.606
47658,2457947.2676,13.92,2017,7,12,18,25,20.9028,1103120.9028
47659,2457947.26763,14.02,2017,7,12,18,25,23.2176,1103123.2176
47670,2457947.26782,14.15,2017,7,12,18,25,39.8496,1103139.8496
47681,2457947.26802,13.07,2017,7,12,18,25,56.6364,1103156.6364
47682,2457947.26804,14.49,2017,7,12,18,25,58.962,1103158.962
47683,2457947.26807,13.98,2017,7,12,18,26,1.2624,1103161.2624
47684,2457947.2681,14.0,2017,7,12,18,26,3.5916,1103163.5916
47685,2457947.26812,14.05,2017,7,12,18,26,5.8884,1103165.8884
47686,2457947.26815,14.41,2017,7,12,18,26,8.21399999999,1103168.214
47687,2457947.26818,14.34,2017,7,12,18,26,10.5144,1103170.5144
47688,2457947.2682,14.27,2017,7,12,18,26,12.8436,1103172.8436
47689,2457947.26823,13.94,2017,7,12,18,26,15.1836,1103175.1836
47690,2457947.26826,14.58,2017,7,12,18,26,17.5092,1103177.5092
47693,2457947.26833,14.3,2017,7,12,18,26,23.4492,1103183.4492
47694,2457947.26835,13.92,2017,7,12,18,26,25.7712,1103185.7712
47705,2457947.26855,14.31,2017,7,12,18,26,42.576,1103202.576
47706,2457947.26858,14.17,2017,7,12,18,26,44.8908,1103204.8908
47717,2457947.26877,14.79,2017,7,12,18,27,1.50120000001,1103221.5012
47718,2457947.26879,13.7,2017,7,12,18,27,3.8196,1103223.8196
47719,2457947.26882,14.07,2017,7,12,18,27,6.1092,1103226.1092
47720,2457947.26885,13.6,2017,7,12,18,27,8.424,1103228.424
47721,2457947.26887,14.0,2017,7,12,18,27,10.7244,1103230.7244
47722,2457947.2689,13.66,2017,7,12,18,27,13.0392,1103233.0392
47723,2457947.26893,14.22,2017,7,12,18,27,15.3324,1103235.3324
47724,2457947.26895,14.01,2017,7,12,18,27,17.6436,1103237.6436
47725,2457947.26898,14.6,2017,7,12,18,27,19.9368,1103239.9368
47736,2457947.26917,14.11,2017,7,12,18,27,36.522,1103256.522
47737,2457947.2692,14.07,2017,7,12,18,27,38.8512,1103258.8512
47738,2457947.26923,13.79,2017,7,12,18,27,41.1552,1103261.1552
47739,2457947.26925,13.7,2017,7,12,18,27,43.5852,1103263.5852
47750,2457947.26945,13.56,2017,7,12,18,28,0.314400000006,1103280.3144
47751,2457947.26948,14.19,2017,7,12,18,28,2.6508,1103282.6508
47752,2457947.2695,14.36,2017,7,12,18,28,4.96559999999,1103284.9656
47753,2457947.26953,14.0,2017,7,12,18,28,7.2912,1103287.2912
47754,2457947.26956,13.88,2017,7,12,18,28,9.59520000001,1103289.5952
47755,2457947.26958,14.41,2017,7,12,18,28,11.9244,1103291.9244
47756,2457947.26961,14.16,2017,7,12,18,28,14.2212,1103294.2212
47767,2457947.2698,13.78,2017,7,12,18,28,30.8784,1103310.8784
47768,2457947.26983,14.31,2017,7,12,18,28,33.1788,1103313.1788
47769,2457947.26986,14.72,2017,7,12,18,28,35.508,1103315.508
47770,2457947.26988,13.56,2017,7,12,18,28,37.8084,1103317.8084
47771,2457947.26991,13.86,2017,7,12,18,28,40.134,1103320.134
47772,2457947.26994,14.06,2017,7,12,18,28,42.4344,1103322.4344
47783,2457947.27013,14.11,2017,7,12,18,28,59.2464,1103339.2464
47784,2457947.27016,14.84,2017,7,12,18,29,1.5432,1103341.5432
47785,2457947.27018,14.15,2017,7,12,18,29,3.8652,1103343.8652
47786,2457947.27021,14.88,2017,7,12,18,29,6.1656,1103346.1656
47797,2457947.2704,13.01,2017,7,12,18,29,22.8012,1103362.8012
47798,2457947.27043,14.25,2017,7,12,18,29,25.0944,1103365.0944
47799,2457947.27046,13.75,2017,7,12,18,29,27.384,1103367.384
47800,2457947.27048,14.94,2017,7,12,18,29,29.7096,1103369.7096
47801,2457947.27051,14.06,2017,7,12,18,29,32.01,1103372.01
47802,2457947.27054,14.59,2017,7,12,18,29,34.4724,1103374.4724
47803,2457947.27056,13.25,2017,7,12,18,29,36.7908,1103376.7908
47804,2457947.27059,12.74,2017,7,12,18,29,39.1056,1103379.1056
47806,2457947.27064,13.53,2017,7,12,18,29,43.674,1103383.674
47809,2457947.27071,14.31,2017,7,12,18,29,49.614,1103389.614
47820,2457947.27091,14.07,2017,7,12,18,30,6.24959999999,1103406.2496
47831,2457947.2711,13.08,2017,7,12,18,30,22.8528,1103422.8528
47832,2457947.27112,14.66,2017,7,12,18,30,25.146,1103425.146
47833,2457947.27115,13.87,2017,7,12,18,30,27.4392,1103427.4392
47834,2457947.27118,13.22,2017,7,12,18,30,29.7576,1103429.7576
47835,2457947.2712,14.33,2017,7,12,18,30,32.0616,1103432.0616
47836,2457947.27123,13.71,2017,7,12,18,30,34.3872,1103434.3872
47837,2457947.27126,14.77,2017,7,12,18,30,36.6912,1103436.6912
47838,2457947.27128,13.72,2017,7,12,18,30,39.0132,1103439.0132
